S NO.,DISTRICT,STATION,DATE(YYYY-MM-DD),TIME (UTC),RAIN HOURLY CUMULATIVE (mm),RAIN DAY CUMULATIVE SINCE 0300 UTC (mm),TEMP ('C),TEMP MIN HOURLY ('C),TEMP MAX HOURLY ('C),TEMP DAY MIN MAX ('C),RH (%),WIND DIR (Deg),WIND SPEED (Kt),SLP (hPa),MSLP (hPa/gpm),SUNSHINE (HH.MM),BATTERY (Volts),GPS
42,PATNA,PATNA,2018-08-31,22:00:00,0,3.0,25.9,25.9,26.1,,99.0,359,0,997.7,1004.0,0.0,12.6,L
43,PATNA,PATNA,2018-08-31,23:00:00,0,3.0,25.9,25.8,26.0,,99.0,117,1,997.4,1003.7,0.0,12.6,L
44,PATNA,PATNA,2018-09-01,00:00:00,0,3.0,26.2,25.9,26.2,,99.0,108,1,997.7,1004.0,0.0,12.6,L
45,PATNA,PATNA,2018-09-01,01:00:00,0,3.0,26.7,26.2,26.7,,99.0,87,1,998.3,1004.6,0.0,12.7,L
46,PATNA,PATNA,2018-09-01,02:00:00,0,3.0,29.3,28.0,29.3,,99.0,216,1,999.7,1006.0,0.35,13.0,L
47,PATNA,PATNA,2018-09-01,03:00:00,0,0.0,29.5,29.0,29.5,25.8,99.0,217,1,1000.8,1007.1,1.35,13.4,L
48,PATNA,PATNA,2018-09-01,04:00:00,0,0.0,28.3,28.3,29.6,,99.0,246,3,1001.1,1007.4,1.59,13.4,L
49,PATNA,PATNA,2018-09-01,05:00:00,0,0.0,31.6,28.1,31.6,,89.0,164,1,1001.4,1007.6,2.56,13.9,L
50,PATNA,PATNA,2018-09-01,06:00:00,0,0.0,31.8,31.5,33.0,,87.0,236,2,1002.4,1008.6,3.56,14.6,L
51,PATNA,PATNA,2018-09-01,07:00:00,0,0.0,33.5,32.0,34.3,,78.0,148,2,1001.8,1008.0,4.56,14.9,L
52,PATNA,PATNA,2018-09-01,08:00:00,0,0.0,35.6,32.7,35.6,,73.0,130,1,1000.5,1006.7,5.56,15.1,L
53,PATNA,PATNA,2018-09-01,09:00:00,0,0.0,35.5,34.5,37.2,,73.0,260,1,1000.1,1006.3,6.56,15.2,L
54,PATNA,PATNA,2018-09-01,10:00:00,0,0.0,35.1,32.8,35.5,,73.0,115,1,998.9,1005.1,7.5,14.8,L
55,PATNA,PATNA,2018-09-01,11:00:00,0,0.0,33.2,33.1,34.9,,82.0,164,1,999.0,1005.2,8.33,14.7,L
56,PATNA,PATNA,2018-09-01,12:00:00,0,0.0,31.6,31.5,33.3,37.2,89.0,94,1,998.6,1004.8,8.4,14.3,L
57,PATNA,PATNA,2018-09-01,13:00:00,0,0.0,29.9,29.9,31.6,,99.0,41,1,998.8,1005.1,8.4,13.2,L
58,PATNA,PATNA,2018-09-01,15:00:00,0,0.0,29.4,29.1,29.5,,99.0,72,1,1000.1,1006.4,8.4,13.0,L
59,PATNA,PATNA,2018-09-01,16:00:00,0,0.0,29.7,29.3,29.8,,99.0,90,1,1000.1,1006.4,8.4,12.9,L
60,PATNA,PATNA,2018-09-01,17:00:00,0,0.0,28.9,28.9,29.7,,99.0,37,1,999.9,1006.2,8.4,12.9,L
61,PATNA,PATNA,2018-09-01,18:00:00,0,0.0,27.4,27.4,27.9,,99.0,149,1,1000.0,1006.3,8.4,12.8,L
62,PATNA,PATNA,2018-09-01,19:00:00,0,0.0,27.2,27.2,27.9,,99.0,48,1,999.4,1005.7,8.4,12.7,L
63,PATNA,PATNA,2018-09-01,20:00:00,0,0.0,26.9,26.7,27.2,,99.0,92,1,998.3,1004.6,8.4,12.7,L
64,PATNA,PATNA,2018-09-01,21:00:00,0,0.0,26.6,26.6,27.0,,99.0,66,1,998.0,1004.3,0.0,12.6,L
65,PATNA,PATNA,2018-09-01,22:00:00,0,0.0,27.2,26.6,27.2,,99.0,114,2,998.1,1004.4,0.0,12.6,L
66,PATNA,PATNA,2018-09-01,23:00:00,0,0.0,27.2,27.1,27.2,,99.0,116,1,998.7,1005.0,0.0,12.6,L
67,PATNA,PATNA,2018-09-02,00:00:00,0,0.0,27.1,26.9,27.2,,99.0,130,1,999.2,1005.5,0.0,12.6,L
68,PATNA,PATNA,2018-09-02,01:00:00,0,0.0,27.5,27.0,27.5,,99.0,359,0,999.6,1005.9,0.0,12.6,L
69,PATNA,PATNA,2018-09-02,02:00:00,0,0.0,29.0,27.4,29.0,,99.0,173,1,1000.0,1006.3,0.23,13.1,L
70,PATNA,PATNA,2018-09-02,03:00:00,0,0.0,30.3,28.7,30.3,26.6,98.0,134,2,1000.9,1007.2,1.12,13.5,L
71,PATNA,PATNA,2018-09-02,04:00:00,0,0.0,32.2,30.2,32.2,,83.0,133,6,1001.9,1008.1,2.12,14.3,L
72,PATNA,PATNA,2018-09-02,05:00:00,0,0.0,31.8,31.5,33.2,,81.0,99,3,1002.5,1008.7,3.11,14.7,L
73,PATNA,PATNA,2018-09-02,06:00:00,0,0.0,32.8,31.6,33.3,,76.0,134,2,1001.5,1007.7,4.11,14.6,L
74,PATNA,PATNA,2018-09-02,07:00:00,0,0.0,33.0,31.9,34.0,,74.0,110,4,1000.4,1006.6,5.11,14.7,L
75,PATNA,PATNA,2018-09-02,08:00:00,0,0.0,34.9,33.1,35.0,,71.0,105,4,999.8,1006.0,6.11,15.1,L
76,PATNA,PATNA,2018-09-02,09:00:00,0,0.0,33.4,33.4,34.9,,71.0,95,4,999.2,1005.4,7.11,15.1,L
77,PATNA,PATNA,2018-09-02,10:00:00,0,0.0,34.3,33.1,34.8,,68.0,99,2,998.2,1004.4,8.11,14.9,L
78,PATNA,PATNA,2018-09-02,11:00:00,0,0.0,33.0,32.8,33.4,,74.0,170,1,998.0,1004.2,9.41,14.7,L
79,PATNA,PATNA,2018-09-02,12:00:00,0,0.0,32.1,32.1,33.4,35.0,77.0,114,3,997.6,1003.8,10.0,14.5,L
80,PATNA,PATNA,2018-09-02,13:00:00,0,0.0,31.0,30.9,32.1,,83.0,163,1,998.0,1004.2,10.0,13.2,L
81,PATNA,PATNA,2018-09-02,14:00:00,0,0.0,30.0,30.0,31.0,,90.0,212,1,998.8,1005.1,10.0,13.1,L
82,PATNA,PATNA,2018-09-02,15:00:00,1,1.0,27.4,27.4,30.0,,99.0,67,1,999.4,1005.7,10.0,12.9,L
83,PATNA,PATNA,2018-09-02,16:00:00,0,1.0,27.0,26.9,27.4,,99.0,177,1,1000.0,1006.3,10.0,12.9,L
84,PATNA,PATNA,2018-09-02,17:00:00,0,1.0,26.7,26.5,27.1,,99.0,103,2,999.7,1006.0,10.0,12.8,L
85,PATNA,PATNA,2018-09-02,18:00:00,6,7.0,26.0,25.9,26.7,,99.0,69,1,999.3,1005.6,10.0,12.7,L
86,PATNA,PATNA,2018-09-02,19:00:00,0,7.0,25.9,25.9,26.0,,99.0,102,1,998.4,1004.7,10.0,12.6,L
87,PATNA,PATNA,2018-09-02,20:00:00,0,7.0,25.7,25.7,25.9,,99.0,69,1,998.1,1004.4,0.0,12.6,L
88,PATNA,PATNA,2018-09-02,21:00:00,0,7.0,25.8,19.2,25.9,,99.0,96,1,997.5,1003.8,0.0,12.6,L
89,PATNA,PATNA,2018-09-02,22:00:00,0,7.0,25.9,25.8,25.9,,99.0,67,1,996.9,1003.2,0.0,12.6,L
90,PATNA,PATNA,2018-09-02,23:00:00,0,7.0,26.0,25.9,26.0,,99.0,89,2,997.2,1003.5,0.0,12.6,L
91,PATNA,PATNA,2018-09-03,00:00:00,0,7.0,26.2,26.1,26.2,,99.0,89,2,997.9,1004.2,0.0,12.6,L
92,PATNA,PATNA,2018-09-03,01:00:00,0,7.0,26.4,26.1,26.4,,99.0,106,2,998.1,1004.4,0.0,12.7,L
93,PATNA,PATNA,2018-09-03,02:00:00,0,7.0,26.4,26.4,26.5,,99.0,75,1,998.8,1005.1,0.0,12.6,L
94,PATNA,PATNA,2018-09-03,03:00:00,6,13.0,26.4,26.4,26.5,25.8,99.0,56,1,999.5,1005.8,0.0,12.6,L
95,PATNA,PATNA,2018-09-03,04:00:00,10,10.0,26.6,26.4,26.6,,99.0,60,1,999.8,1006.1,0.0,12.7,L
96,PATNA,PATNA,2018-09-03,05:00:00,3,13.0,27.2,26.6,27.2,,99.0,74,3,999.7,1006.0,0.35,13.2,L
97,PATNA,PATNA,2018-09-03,06:00:00,4,17.0,27.5,27.2,27.5,,99.0,85,2,999.4,1005.7,1.31,13.3,L
98,PATNA,PATNA,2018-09-03,07:00:00,0,24.0,28.8,27.7,29.4,,99.0,154,2,997.7,1004.0,2.41,13.4,L
99,PATNA,PATNA,2018-09-03,08:00:00,0,24.0,29.7,27.7,29.7,,99.0,111,1,997.0,1003.3,3.11,13.7,L
100,PATNA,PATNA,2018-09-03,09:00:00,0,24.0,31.5,29.7,32.2,,88.0,96,4,996.5,1002.7,4.11,13.9,L
101,PATNA,PATNA,2018-09-03,10:00:00,0,24.0,31.2,31.0,32.6,,89.0,109,2,996.0,1002.2,5.11,14.2,L
102,PATNA,PATNA,2018-09-03,11:00:00,0,24.0,26.9,26.9,31.1,,99.0,126,2,996.5,1002.8,5.15,13.1,L
103,PATNA,PATNA,2018-09-03,12:00:00,1,25.0,26.4,26.2,26.9,32.6,99.0,229,1,996.2,1002.5,5.15,12.9,L
104,PATNA,PATNA,2018-09-03,13:00:00,0,25.0,26.8,26.4,26.8,,99.0,120,1,997.2,1003.5,5.15,12.8,L
105,PATNA,PATNA,2018-09-03,14:00:00,1,26.0,26.6,26.6,26.8,,99.0,359,0,998.1,1004.4,5.15,12.8,L
106,PATNA,PATNA,2018-09-03,15:00:00,0,26.0,26.6,26.6,26.7,,99.0,123,1,998.9,1005.2,5.15,12.7,L
107,PATNA,PATNA,2018-09-03,16:00:00,0,26.0,26.6,26.5,26.6,,99.0,113,1,999.4,1005.7,5.15,12.7,L
108,PATNA,PATNA,2018-09-03,17:00:00,0,26.0,26.5,26.4,26.5,,99.0,359,0,999.4,1005.7,5.15,12.7,L
109,PATNA,PATNA,2018-09-03,18:00:00,0,26.0,26.5,26.4,26.5,,99.0,359,0,999.1,1005.4,5.15,12.7,L
110,PATNA,PATNA,2018-09-03,19:00:00,1,27.0,26.5,26.4,26.5,,99.0,359,0,998.5,1004.8,5.15,12.6,L
111,PATNA,PATNA,2018-09-03,20:00:00,0,27.0,26.5,26.4,26.5,,99.0,116,1,998.3,1004.6,5.15,12.6,L
